trip_id,client_type,destination,saison,type_hebergement,activite_principale,duree_jours,budget_total,prix_vol,meteo_prevue,temperature_moyenne_saison,pluie_moyenne_mm,jours_pluie_moyen,vent_max_moyen_kmh,nb_jours_observes,latitude,longitude,source,periode_reference,pm10_moyen,pm2_5_moyen,european_aqi_moyen,uv_index_moyen,heures_observees_air,source_air_quality,periode_reference_air_quality,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client
1875,senior,lisbonne,printemps,resort,gastronomie,9,3861.17,475.58,nuageux,15.64,3.53,41,19.08,92,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
1876,business,tokyo,hiver,hôtel,randonnée,9,10891.47,1195.93,nuageux,6.08,0.56,8,14.28,90,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
1877,couple,bali,printemps,villa,randonnée,11,11022.85,1166.06,variable,26.99,6.49,65,13.72,92,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
1878,couple,bali,automne,hôtel,culture,17,7123.94,1387.09,pluie,26.3,6.82,61,14.71,91,-8.65,115.21667,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,14.48,11.69,32.66,2.5,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
1879,solo,sydney,printemps,hôtel,business,18,4549.99,914.16,nuageux,19.13,4.44,49,17.74,92,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.25,9.25,31.84,1.01,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,2,aucun,0,1,séjour décevant.
1880,solo,paris,printemps,hôtel,business,9,3826.08,344.64,variable,12.44,1.18,26,14.07,92,48.85341,2.3488,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.06,12.04,38.85,0.97,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,2,aucun,0,1,séjour décevant.
1881,solo,lisbonne,été,resort,randonnée,7,2590.33,459.5,ensoleillé,23.39,0.06,1,17.22,92,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,19.54,10.92,32.89,2.16,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
1882,solo,paris,automne,hôtel,randonnée,15,3823.53,387.93,pluie,12.33,2.12,33,16.01,91,48.85341,2.3488,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,12.19,8.6,34.88,0.44,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,2,retard_vol,0,1,séjour décevant.
1883,couple,dubaï,été,resort,plage,4,6802.91,570.99,ensoleillé,35.27,0.0,0,22.79,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
1884,business,rome,été,villa,randonnée,11,9983.61,506.11,ensoleillé,27.22,1.32,16,14.95,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
1885,couple,sydney,hiver,resort,gastronomie,7,12016.41,1393.71,nuageux,22.44,3.42,39,20.67,90,-33.86785,151.20732,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.57,9.86,34.15,2.24,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,4,aucun,0,1,très bon séjour.
1886,couple,rome,automne,resort,randonnée,14,6738.41,488.65,nuageux,17.21,4.01,24,12.75,91,41.89193,12.51133,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,13.51,9.22,34.28,0.79,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
1887,famille,lisbonne,printemps,appartement,culture,4,4180.28,461.13,ensoleillé,15.64,3.53,41,19.08,92,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
1888,famille,new york,hiver,appartement,plage,18,6385.4,966.51,ensoleillé,-0.0,2.34,32,16.49,90,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
1889,senior,sydney,automne,hôtel,gastronomie,8,7060.59,1285.76,ensoleillé,19.17,1.74,22,21.07,91,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,10.98,9.17,34.45,1.63,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,4,aucun,0,1,très bon séjour.
1890,couple,rome,hiver,hôtel,randonnée,12,5947.67,504.67,pluie,9.23,2.57,28,13.79,90,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,2,aucun,0,1,séjour décevant.
1891,famille,rome,hiver,resort,gastronomie,13,5956.71,433.69,nuageux,9.23,2.57,28,13.79,90,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
1892,business,dubaï,été,appartement,plage,12,4892.89,847.82,ensoleillé,35.27,0.0,0,22.79,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
1893,solo,lisbonne,printemps,resort,gastronomie,11,3958.12,434.36,ensoleillé,15.64,3.53,41,19.08,92,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
1894,famille,rome,hiver,hôtel,culture,8,5101.41,446.33,ensoleillé,9.23,2.57,28,13.79,90,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
1895,couple,tokyo,été,appartement,business,17,8296.71,1319.73,ensoleillé,27.71,2.91,31,13.49,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
1896,famille,paris,été,appartement,randonnée,12,5165.71,484.46,variable,21.05,2.58,30,14.41,92,48.85341,2.3488,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.28,6.83,31.49,1.5,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
1897,solo,sydney,été,resort,gastronomie,7,7347.53,1730.64,ensoleillé,12.22,4.06,27,18.74,92,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.19,9.26,31.56,0.49,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
1898,couple,dubaï,hiver,appartement,culture,7,7448.12,855.42,nuageux,20.21,0.09,2,19.57,90,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,4,aucun,0,1,très bon séjour.
1899,famille,sydney,été,appartement,gastronomie,11,5115.4,2176.93,ensoleillé,12.22,4.06,27,18.74,92,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.19,9.26,31.56,0.49,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,2,aucun,0,0,séjour décevant.
1900,famille,lisbonne,automne,appartement,gastronomie,19,2957.62,428.08,ensoleillé,18.72,2.83,21,17.54,91,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,15.83,9.72,31.17,0.9,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,2,aucun,0,1,séjour décevant.
1901,solo,paris,hiver,appartement,randonnée,21,2470.74,320.94,pluie,4.95,2.61,35,15.72,90,48.85341,2.3488,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.98,17.57,45.01,0.13,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,2,retard_vol,1,1,séjour décevant.
1902,famille,bali,hiver,appartement,business,10,3023.17,1255.95,variable,26.28,11.89,84,14.7,90,-8.65,115.21667,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.8,11.67,33.02,1.96,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,1,bagages,1,0,très mauvaise expérience.
1903,business,lisbonne,hiver,resort,culture,10,6705.56,412.07,ensoleillé,12.63,2.92,26,17.53,90,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
1904,famille,dubaï,été,resort,business,5,8576.27,917.22,ensoleillé,35.27,0.0,0,22.79,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
1905,solo,tokyo,hiver,appartement,culture,13,5380.77,1332.56,pluie,6.08,0.56,8,14.28,90,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
1906,couple,dubaï,été,resort,randonnée,7,9227.59,575.61,ensoleillé,35.27,0.0,0,22.79,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
1907,couple,sydney,automne,resort,randonnée,18,11619.11,1654.24,ensoleillé,19.17,1.74,22,21.07,91,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,10.98,9.17,34.45,1.63,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,4,aucun,0,1,très bon séjour.
1908,famille,tokyo,hiver,hôtel,plage,13,7864.36,1399.73,pluie,6.08,0.56,8,14.28,90,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
1909,business,paris,été,appartement,culture,7,4433.84,455.23,ensoleillé,21.05,2.58,30,14.41,92,48.85341,2.3488,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.28,6.83,31.49,1.5,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
1910,senior,paris,hiver,resort,culture,20,6296.94,387.3,nuageux,4.95,2.61,35,15.72,90,48.85341,2.3488,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.98,17.57,45.01,0.13,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
1911,famille,paris,hiver,hôtel,randonnée,18,7189.26,334.78,variable,4.95,2.61,35,15.72,90,48.85341,2.3488,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.98,17.57,45.01,0.13,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,2,retard_vol,0,1,séjour décevant.
1912,famille,new york,été,hôtel,plage,8,8188.22,1004.14,ensoleillé,24.52,2.28,32,14.21,92,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
1913,senior,rome,printemps,hôtel,business,5,3454.17,506.53,ensoleillé,15.22,3.55,32,13.85,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
1914,solo,dubaï,automne,villa,randonnée,8,5226.54,779.83,pluie,29.44,0.0,0,20.09,91,25.07725,55.30927,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,80.53,41.8,60.89,1.56,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,bagages,0,1,séjour correct mais perfectible.
1915,famille,rome,été,appartement,gastronomie,10,4237.03,599.89,ensoleillé,27.22,1.32,16,14.95,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,bagages,1,1,séjour correct mais perfectible.
1916,famille,dubaï,hiver,resort,plage,10,8583.48,778.96,pluie,20.21,0.09,2,19.57,90,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
1917,solo,tokyo,printemps,hôtel,plage,18,5385.64,1219.8,nuageux,14.52,6.04,44,15.33,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,2,annulation,0,1,séjour décevant.
1918,business,paris,hiver,appartement,business,21,5050.01,399.56,pluie,4.95,2.61,35,15.72,90,48.85341,2.3488,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.98,17.57,45.01,0.13,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,1,météo,1,1,très mauvaise expérience.
1919,solo,paris,automne,resort,culture,17,4222.41,285.47,variable,12.33,2.12,33,16.01,91,48.85341,2.3488,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,12.19,8.6,34.88,0.44,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,retard_vol,1,1,séjour correct mais perfectible.
1920,senior,bali,été,villa,plage,19,9092.53,1560.29,ensoleillé,25.53,3.21,49,18.92,92,-8.65,115.21667,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,13.38,9.86,30.22,1.86,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
1921,couple,lisbonne,printemps,hôtel,plage,5,4039.17,507.13,ensoleillé,15.64,3.53,41,19.08,92,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,météo,0,1,très bon séjour.
1922,couple,lisbonne,été,hôtel,gastronomie,5,5156.5,446.25,nuageux,23.39,0.06,1,17.22,92,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,19.54,10.92,32.89,2.16,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
1923,couple,new york,été,resort,culture,20,10500.78,1273.72,ensoleillé,24.52,2.28,32,14.21,92,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,météo,0,1,très bon séjour.
1924,couple,rome,été,hôtel,gastronomie,14,5807.62,443.32,nuageux,27.22,1.32,16,14.95,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,annulation,0,1,très bon séjour.
1925,famille,rome,hiver,resort,business,7,5068.06,447.59,nuageux,9.23,2.57,28,13.79,90,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
1926,famille,tokyo,hiver,appartement,culture,18,4642.6,928.82,nuageux,6.08,0.56,8,14.28,90,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
1927,couple,dubaï,hiver,hôtel,culture,6,6778.41,873.78,pluie,20.21,0.09,2,19.57,90,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,4,aucun,0,1,très bon séjour.
1928,business,lisbonne,printemps,resort,randonnée,17,6686.81,492.21,nuageux,15.64,3.53,41,19.08,92,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
1929,famille,dubaï,printemps,appartement,culture,19,7401.55,687.5,ensoleillé,28.3,0.01,0,22.56,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,70.72,36.99,63.06,2.2,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
1930,couple,lisbonne,hiver,appartement,business,12,3738.72,460.1,nuageux,12.63,2.92,26,17.53,90,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
1931,solo,lisbonne,printemps,resort,plage,15,1431.95,492.9,pluie,15.64,3.53,41,19.08,92,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,1,aucun,0,1,très mauvaise expérience.
1932,solo,paris,printemps,hôtel,culture,16,4776.05,347.93,variable,12.44,1.18,26,14.07,92,48.85341,2.3488,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.06,12.04,38.85,0.97,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,2,météo,0,1,séjour décevant.
1933,business,bali,hiver,resort,business,19,10402.45,1176.86,nuageux,26.28,11.89,84,14.7,90,-8.65,115.21667,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.8,11.67,33.02,1.96,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,4,aucun,0,1,très bon séjour.
1934,business,bali,automne,resort,gastronomie,14,6396.82,1301.86,ensoleillé,26.3,6.82,61,14.71,91,-8.65,115.21667,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,14.48,11.69,32.66,2.5,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,4,aucun,0,1,très bon séjour.
1935,business,tokyo,été,appartement,culture,8,9029.98,1051.1,ensoleillé,27.71,2.91,31,13.49,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
1936,famille,rome,printemps,resort,randonnée,6,6411.73,458.92,nuageux,15.22,3.55,32,13.85,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
1937,couple,rome,été,hôtel,plage,9,4660.64,735.81,ensoleillé,27.22,1.32,16,14.95,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
1938,solo,bali,printemps,appartement,business,4,4465.07,1046.5,variable,26.99,6.49,65,13.72,92,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,2,aucun,0,1,séjour décevant.
1939,famille,paris,automne,resort,randonnée,16,8182.59,403.79,nuageux,12.33,2.12,33,16.01,91,48.85341,2.3488,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,12.19,8.6,34.88,0.44,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,4,aucun,0,1,très bon séjour.
1940,famille,rome,été,hôtel,culture,10,3342.71,581.07,ensoleillé,27.22,1.32,16,14.95,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
1941,famille,tokyo,été,resort,randonnée,16,10581.24,1202.48,ensoleillé,27.71,2.91,31,13.49,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
1942,couple,dubaï,automne,villa,randonnée,4,6351.0,727.93,ensoleillé,29.44,0.0,0,20.09,91,25.07725,55.30927,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,80.53,41.8,60.89,1.56,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,4,aucun,0,1,très bon séjour.
1943,couple,new york,automne,appartement,culture,9,6747.05,1118.15,nuageux,13.97,3.07,25,15.38,91,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,retard_vol,0,1,séjour correct mais perfectible.
1944,famille,rome,automne,hôtel,randonnée,10,6465.85,494.84,nuageux,17.21,4.01,24,12.75,91,41.89193,12.51133,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,13.51,9.22,34.28,0.79,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
1945,business,dubaï,printemps,appartement,business,4,5066.36,789.44,ensoleillé,28.3,0.01,0,22.56,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,70.72,36.99,63.06,2.2,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
1946,senior,new york,hiver,hôtel,plage,18,5829.58,1094.93,pluie,-0.0,2.34,32,16.49,90,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,1,aucun,0,1,très mauvaise expérience.
1947,famille,tokyo,été,resort,plage,14,8804.23,1174.46,ensoleillé,27.71,2.91,31,13.49,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
1948,senior,rome,printemps,resort,plage,19,4596.34,365.2,nuageux,15.22,3.55,32,13.85,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
